repo_court_code,s3_court_code,repo_court_name,portal_high_court_code,portal_high_court_name,portal_bench_code,portal_bench_name,case_type_option_value,case_type_option_raw,case_type_option_label,title_prefix_candidate,case_type_description_candidate
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,68,CAC(Chartered Accountants)-68,CAC(Chartered Accountants),CAC,Chartered Accountants
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,321,CA(FEMA)(Civil Appeal Foreign Exchange Management Act)-321,CA(FEMA)(Civil Appeal Foreign Exchange Management Act),CA(FEMA),Civil Appeal Foreign Exchange Management Act
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,320,CA(PMLA)(Civil Appeal Prevention of Money Laundering Act)-320,CA(PMLA)(Civil Appeal Prevention of Money Laundering Act),CA(PMLA),Civil Appeal Prevention of Money Laundering Act
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,71,CARAP(Commercial Arbitration Application)-71,CARAP(Commercial Arbitration Application),CARAP,Commercial Arbitration Application
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,323,CARAP(M)(Commercial Arbitration Application (Main))-323,CARAP(M)(Commercial Arbitration Application (Main)),CARAP(M),Commercial Arbitration Application (Main)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,72,CARBA(Commercial Arbitration Appeal)-72,CARBA(Commercial Arbitration Appeal),CARBA,Commercial Arbitration Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,70,CARBC(Commercial Arbitration Case)-70,CARBC(Commercial Arbitration Case),CARBC,Commercial Arbitration Case
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,53,CEA(Central Excise Appeal)-53,CEA(Central Excise Appeal),CEA,Central Excise Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,324,CHBR.A(Chamber Appeal)-324,CHBR.A(Chamber Appeal),CHBR.A,Chamber Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,30,CMP(Civil Misc. Petition)-30,CMP(Civil Misc. Petition),CMP,Civil Misc. Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,26,CMP.M(Civil Misc. Petition(Main))-26,CMP.M(Civil Misc. Petition(Main)),CMP.M,Civil Misc. Petition(Main)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,7,CMPMO(Civil Misc. Petition (Main)(u/a 227  amp u/s 24 CPC))-7,CMPMO(Civil Misc. Petition (Main)(u/a 227  amp u/s 24 CPC)),CMPMO,Civil Misc. Petition (Main)(u/a 227  amp u/s 24 CPC)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,316,CMP-T(Civil Miscellaneous Applications)-316,CMP-T(Civil Miscellaneous Applications),CMP-T,Civil Miscellaneous Applications
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,308,CNACR(Contempt Appeal (Criminal))-308,CNACR(Contempt Appeal (Criminal)),CNACR,Contempt Appeal (Criminal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,32,CO(Cross Objection)-32,CO(Cross Objection),CO,Cross Objection
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,27,CO.A(Company Appeal)-27,CO.A(Company Appeal),CO.A,Company Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,4,COAPP(Company Application)-4,COAPP(Company Application),COAPP,Company Application
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,73,COMAP(Commercial Appeal)-73,COMAP(Commercial Appeal),COMAP,Commercial Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,69,COMS(Commercial Suit)-69,COMS(Commercial Suit),COMS,Commercial Suit
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,28,CONTA(Contempt Appeal(C))-28,CONTA(Contempt Appeal(C)),CONTA,Contempt Appeal(C)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,3,CO.P(Company Petition)-3,CO.P(Company Petition),CO.P,Company Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,2,COPC(Civil Original Petition (Contempt))-2,COPC(Civil Original Petition (Contempt)),COPC,Civil Original Petition (Contempt)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,58,COPCT(Civil Original Petition Contempt (Tribunal))-58,COPCT(Civil Original Petition Contempt (Tribunal)),COPCT,Civil Original Petition Contempt (Tribunal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,25,CR(Civil Revision Petition)-25,CR(Civil Revision Petition),CR,Civil Revision Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,304,CR.A(Criminal Appeal)-304,CR.A(Criminal Appeal),CR.A,Criminal Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,328,Cr.A.(A-DB)(Criminal Appeal (Acquittal-DB))-328,Cr.A.(A-DB)(Criminal Appeal (Acquittal-DB)),Cr.A.(A-DB),Criminal Appeal (Acquittal-DB)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,330,Cr.A.(A-SB)(Criminal Appeal (Acquittal-SB))-330,Cr.A.(A-SB)(Criminal Appeal (Acquittal-SB)),Cr.A.(A-SB),Criminal Appeal (Acquittal-SB)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,327,Cr.A.(C-DB)(Criminal Appeal (Conviction-DB))-327,Cr.A.(C-DB)(Criminal Appeal (Conviction-DB)),Cr.A.(C-DB),Criminal Appeal (Conviction-DB)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,329,Cr.A.(C-SB)(Criminal Appeal (Conviction-SB))-329,Cr.A.(C-SB)(Criminal Appeal (Conviction-SB)),Cr.A.(C-SB),Criminal Appeal (Conviction-SB)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,311,CRCC(Criminal Complaint Case)-311,CRCC(Criminal Complaint Case),CRCC,Criminal Complaint Case
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,31,C.REF(Civil Reference)-31,C.REF(Civil Reference),C.REF,Civil Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,29,C.REV(Civil Review Petition)-29,C.REV(Civil Review Petition),C.REV,Civil Review Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,59,CREW(Civil Review (Tribunal))-59,CREW(Civil Review (Tribunal)),CREW,Civil Review (Tribunal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,302,CRMMO(Criminal Misc. Petition(Main) u/s 482 CRPC)-302,CRMMO(Criminal Misc. Petition(Main) u/s 482 CRPC),CRMMO,Criminal Misc. Petition(Main) u/s 482 CRPC
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,309,CRMP(Criminal Misc. Petition)-309,CRMP(Criminal Misc. Petition),CRMP,Criminal Misc. Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,306,CRMPM(Criminal Misc. Petition (Main))-306,CRMPM(Criminal Misc. Petition (Main)),CRMPM,Criminal Misc. Petition (Main)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,303,CROPC(Criminal Original Petition (Contempt))-303,CROPC(Criminal Original Petition (Contempt)),CROPC,Criminal Original Petition (Contempt)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,305,CR.R(Criminal Revision Petition)-305,CR.R(Criminal Revision Petition),CR.R,Criminal Revision Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,307,CRREF(Criminal Reference)-307,CRREF(Criminal Reference),CRREF,Criminal Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,326,Cr.Rev.(FC)(Criminal Revision (FC))-326,Cr.Rev.(FC)(Criminal Revision (FC)),Cr.Rev.(FC),Criminal Revision (FC)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,301,CRWP(Criminal Writ Petition)-301,CRWP(Criminal Writ Petition),CRWP,Criminal Writ Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,312,CRWPL(Criminal Writ Petition Public Interest Litigation)-312,CRWPL(Criminal Writ Petition Public Interest Litigation),CRWPL,Criminal Writ Petition Public Interest Litigation
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,5,CS(Civil Suit)-5,CS(Civil Suit),CS,Civil Suit
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,62,CVT(Caveat)-62,CVT(Caveat),CVT,Caveat
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,1,CWP(Civil Writ Petition)-1,CWP(Civil Writ Petition),CWP,Civil Writ Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,51,CWPIL(Civil Writ Petition Public Interest Litigation)-51,CWPIL(Civil Writ Petition Public Interest Litigation),CWPIL,Civil Writ Petition Public Interest Litigation
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,56,CWPOA(Civil Writ Petition OA (Tribunal))-56,CWPOA(Civil Writ Petition OA (Tribunal)),CWPOA,Civil Writ Petition OA (Tribunal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,55,CWP-T(Civil Writ Petition (Transfer))-55,CWP-T(Civil Writ Petition (Transfer)),CWP-T,Civil Writ Petition (Transfer)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,57,CWPTA(Civil Writ Petition TA (Tribunal))-57,CWPTA(Civil Writ Petition TA (Tribunal)),CWPTA,Civil Writ Petition TA (Tribunal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,310,DSR(Death Sentence Reference)-310,DSR(Death Sentence Reference),DSR,Death Sentence Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,10,EDR(Estate Duty Reference)-10,EDR(Estate Duty Reference),EDR,Estate Duty Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,15,EL.P(Election Petition)-15,EL.P(Election Petition),EL.P,Election Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,19,EMP(Election Misc. Petition)-19,EMP(Election Misc. Petition),EMP,Election Misc. Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,47,EXC.P(Excise Petition)-47,EXC.P(Excise Petition),EXC.P,Excise Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,64,EX-P(Execution Petition (in RSA))-64,EX-P(Execution Petition (in RSA)),EX-P,Execution Petition (in RSA)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,65,EX-P.(Execution Petition (in FAO))-65,EX-P.(Execution Petition (in FAO)),EX-P.,Execution Petition (in FAO)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,6,EX.P(Execution Petition)-6,EX.P(Execution Petition),EX.P,Execution Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,63,EX.P.(Execution Petition (in CWP))-63,EX.P.(Execution Petition (in CWP)),EX.P.,Execution Petition (in CWP)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,67,EX.PC(Execution Petition(in Civil Revision))-67,EX.PC(Execution Petition(in Civil Revision)),EX.PC,Execution Petition(in Civil Revision)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,313,EX.P(RFA)(Execution Petition (in RFA))-313,EX.P(RFA)(Execution Petition (in RFA)),EX.P(RFA),Execution Petition (in RFA)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,60,EX.PT(Execution Petition (Tribunal))-60,EX.PT(Execution Petition (Tribunal)),EX.PT,Execution Petition (Tribunal)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,45,EXREF(Excise Reference)-45,EXREF(Excise Reference),EXREF,Excise Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,322,EXRP(Execution Petition (in RP))-322,EXRP(Execution Petition (in RP)),EXRP,Execution Petition (in RP)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,20,FAO(First Appeal From Order)-20,FAO(First Appeal From Order),FAO,First Appeal From Order
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,318,FAO(FC)(Family Courts)-318,FAO(FC)(Family Courts),FAO(FC),Family Courts
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,331,FAO(MV)(First Appeal under Motor Vehcile Act)-331,FAO(MV)(First Appeal under Motor Vehcile Act),FAO(MV),First Appeal under Motor Vehcile Act
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,325,FAO(OS)(First Appeal Original Side)-325,FAO(OS)(First Appeal Original Side),FAO(OS),First Appeal Original Side
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,54,GTA(Gift Tax Appeal)-54,GTA(Gift Tax Appeal),GTA,Gift Tax Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,44,ITA(Income Tax Appeal)-44,ITA(Income Tax Appeal),ITA,Income Tax Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,18,ITAPP(Income Tax Application)-18,ITAPP(Income Tax Application),ITAPP,Income Tax Application
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,8,ITR(Income Tax Reference)-8,ITR(Income Tax Reference),ITR,Income Tax Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,22,LPA(Letter Patent Appeal)-22,LPA(Letter Patent Appeal),LPA,Letter Patent Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,66,MP(Metrimonial Petition)-66,MP(Metrimonial Petition),MP,Metrimonial Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,24,MSA(Misc. Second Appeal)-24,MSA(Misc. Second Appeal),MSA,Misc. Second Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,17,OMP(Original Misc. Petition)-17,OMP(Original Misc. Petition),OMP,Original Misc. Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,12,OMPM(Original Misc. Petition (Main))-12,OMPM(Original Misc. Petition (Main)),OMPM,Original Misc. Petition (Main)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,317,O.P.(Original Petition)-317,O.P.(Original Petition),O.P.,Original Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,33,OSA(Original Side Appeal)-33,OSA(Original Side Appeal),OSA,Original Side Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,13,PA(Pauper Application)-13,PA(Pauper Application),PA,Pauper Application
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,14,PP(Probate Petition)-14,PP(Probate Petition),PP,Probate Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,315,RECRPTN(Recrimination Petition)-315,RECRPTN(Recrimination Petition),RECRPTN,Recrimination Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,21,RFA(Regular First Appeal)-21,RFA(Regular First Appeal),RFA,Regular First Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,61,RP(Review Petition)-61,RP(Review Petition),RP,Review Petition
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,319,RPT(Civil Review (Transfer))-319,RPT(Civil Review (Transfer)),RPT,Civil Review (Transfer)
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,23,RSA(Regular Second Appeal)-23,RSA(Regular Second Appeal),RSA,Regular Second Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,314,SA(Succession Application)-314,SA(Succession Application),SA,Succession Application
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,9,STR(Sales Tax Reference)-9,STR(Sales Tax Reference),STR,Sales Tax Reference
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,46,WTA(Wealth Tax Appeal)-46,WTA(Wealth Tax Appeal),WTA,Wealth Tax Appeal
2~5,2_5,High Court of Himachal Pradesh,5,High Court of Himachal Pradesh,1,High Court of Himachal Pradesh,11,WTR(Wealth Tax Reference)-11,WTR(Wealth Tax Reference),WTR,Wealth Tax Reference
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,72,417_A(417 CRIMINAL PC)-72,417_A(417 CRIMINAL PC),417_A,417 CRIMINAL PC
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,191,491(491 CRIMINAL PROCEDURE)-191,491(491 CRIMINAL PROCEDURE),491,491 CRIMINAL PROCEDURE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,44,491_A(491_A CRIMINAL PROCEDURE CODE)-44,491_A(491_A CRIMINAL PROCEDURE CODE),491_A,491_A CRIMINAL PROCEDURE CODE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,148,561_B(561_B CRIMINAL PROCEDURE CODE)-148,561_B(561_B CRIMINAL PROCEDURE CODE),561_B,561_B CRIMINAL PROCEDURE CODE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,32,AA(ARBITRATION APPLICATION)-32,AA(ARBITRATION APPLICATION),AA,ARBITRATION APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,112,AATA(ARBITRATION APPLICATION TRANSFER)-112,AATA(ARBITRATION APPLICATION TRANSFER),AATA,ARBITRATION APPLICATION TRANSFER
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,206,AP(Arbitration Petitions)-206,AP(Arbitration Petitions),AP,Arbitration Petitions
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,186,AP104(APPL. IN PET. U/S 104)-186,AP104(APPL. IN PET. U/S 104),AP104,APPL. IN PET. U/S 104
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,150,APAA(APPLICATION IN ARB.APPLICATION)-150,APAA(APPLICATION IN ARB.APPLICATION),APAA,APPLICATION IN ARB.APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,94,APCIV(APPLICATION (CIVIL))-94,APCIV(APPLICATION (CIVIL)),APCIV,APPLICATION (CIVIL)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,96,APCOS(APPLICATION (COS))-96,APCOS(APPLICATION (COS)),APCOS,APPLICATION (COS)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,194,APEXP(APPLICATION IN EXCISE APPEAL)-194,APEXP(APPLICATION IN EXCISE APPEAL),APEXP,APPLICATION IN EXCISE APPEAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,93,APHCP(APPLICATION (HCP))-93,APHCP(APPLICATION (HCP)),APHCP,APPLICATION (HCP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,167,APITA(Application (ITA))-167,APITA(Application (ITA)),APITA,Application (ITA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,156,APLC(APPLICATION IN LPA(C))-156,APLC(APPLICATION IN LPA(C)),APLC,APPLICATION IN LPA(C)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,97,APLPA(APPLICATION (LPA))-97,APLPA(APPLICATION (LPA)),APLPA,APPLICATION (LPA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,92,APOWP(APPLICATION (OWP))-92,APOWP(APPLICATION (OWP)),APOWP,APPLICATION (OWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,95,APPCR(APPLICATION (CRIMINAL))-95,APPCR(APPLICATION (CRIMINAL)),APPCR,APPLICATION (CRIMINAL)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,147,APPIL(APPLICATION IN PIL)-147,APPIL(APPLICATION IN PIL),APPIL,APPLICATION IN PIL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,89,APPLE(CORRECTION IN A DISPOSED CASE (DECISION))-89,APPLE(CORRECTION IN A DISPOSED CASE (DECISION)),APPLE,CORRECTION IN A DISPOSED CASE (DECISION)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,77,APSOW(APPL. TO FILE SUIT IN THE OTHER WING)-77,APSOW(APPL. TO FILE SUIT IN THE OTHER WING),APSOW,APPL. TO FILE SUIT IN THE OTHER WING
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,91,APSWP(APPLICATION (SWP))-91,APSWP(APPLICATION (SWP)),APSWP,APPLICATION (SWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,304,Arb App(ARBITRATION APPEAL-DB)-304,Arb App(ARBITRATION APPEAL-DB),Arb App,ARBITRATION APPEAL-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,329,Arb P(ARBITRATION PETITIONS -SB)-329,Arb P(ARBITRATION PETITIONS -SB),Arb P,ARBITRATION PETITIONS -SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,152,AUCTA(TRANSFER APPLICATION (AUCA))-152,AUCTA(TRANSFER APPLICATION (AUCA)),AUCTA,TRANSFER APPLICATION (AUCA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,50,BA(BAIL APPLICATION)-50,BA(BAIL APPLICATION),BA,BAIL APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,327,Bail App(BAIL APPlICATION -SB)-327,Bail App(BAIL APPlICATION -SB),Bail App,BAIL APPlICATION -SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,24,C2MA(CIVIL 2ND MISC. APPEALS)-24,C2MA(CIVIL 2ND MISC. APPEALS),C2MA,CIVIL 2ND MISC. APPEALS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,351,CAVEAT(CAVEAT)-351,CAVEAT(CAVEAT),CAVEAT,CAVEAT
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,301,CCP(D)(Contempt Petition-DB)-301,CCP(D)(Contempt Petition-DB),CCP(D),Contempt Petition-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,303,CCP(S)(CONTEMPT PETITION-S.B)-303,CCP(S)(CONTEMPT PETITION-S.B),CCP(S),CONTEMPT PETITION-S.B
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,59,CCROS(CROSS APPEAL (CIVIL))-59,CCROS(CROSS APPEAL (CIVIL)),CCROS,CROSS APPEAL (CIVIL)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,63,CD(CONDONATION OF DELAY)-63,CD(CONDONATION OF DELAY),CD,CONDONATION OF DELAY
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,135,CDLED(COND.OF DELAY (LPA E.D.))-135,CDLED(COND.OF DELAY (LPA E.D.)),CDLED,COND.OF DELAY (LPA E.D.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,163,CDLHC(Condonation of Delay in Habeous Corpus)-163,CDLHC(Condonation of Delay in Habeous Corpus),CDLHC,Condonation of Delay in Habeous Corpus
