court,court_name,year,portal_total,raw_json,raw_pdf,metadata_index,data_index,parquet_rows,portal_minus_raw_json,portal_minus_raw_pdf,portal_minus_data_index,portal_minus_parquet,raw_json_minus_parquet,raw_pdf_minus_data_index,first_page_rows,session_expire_events,api_error_events,chunk_errors,error
22_18,High Court of Chhattisgarh,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
22_18,High Court of Chhattisgarh,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
22_18,High Court of Chhattisgarh,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
22_18,High Court of Chhattisgarh,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1991,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
22_18,High Court of Chhattisgarh,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1994,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
22_18,High Court of Chhattisgarh,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1996,2,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,
22_18,High Court of Chhattisgarh,1997,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,
22_18,High Court of Chhattisgarh,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
22_18,High Court of Chhattisgarh,1999,3,2,2,2,2,2,1,1,1,1,0,0,3,2,0,0,
22_18,High Court of Chhattisgarh,2000,90,49,49,49,49,49,41,41,41,41,0,0,90,1,0,0,
22_18,High Court of Chhattisgarh,2001,1149,701,700,701,700,701,448,449,449,448,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2002,979,544,543,544,543,544,435,436,436,435,0,0,979,1,0,0,
22_18,High Court of Chhattisgarh,2003,2006,1683,1683,1683,1683,1683,323,323,323,323,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2004,2438,2279,2278,2279,2278,2279,159,160,160,159,0,0,1000,2,0,0,
22_18,High Court of Chhattisgarh,2005,5856,5069,5069,5069,5069,5069,787,787,787,787,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2006,9345,8892,8891,8892,8891,8892,453,454,454,453,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2007,13114,12513,12513,12513,12513,12513,601,601,601,601,0,0,1000,3,0,0,
22_18,High Court of Chhattisgarh,2008,10884,10448,10447,10448,10447,10448,436,437,437,436,0,0,1000,3,0,0,
22_18,High Court of Chhattisgarh,2009,14301,13415,13415,13415,13415,13415,886,886,886,886,0,0,1000,2,0,0,
22_18,High Court of Chhattisgarh,2010,17010,16072,16072,16072,16072,16072,938,938,938,938,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2011,15949,15531,15530,15531,15530,15531,418,419,419,418,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2012,19509,18578,18578,18578,18578,18578,931,931,931,931,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2013,18900,17866,17864,17866,17864,17866,1034,1036,1036,1034,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2014,17885,17310,17310,17310,17310,17310,575,575,575,575,0,0,1000,2,0,0,
22_18,High Court of Chhattisgarh,2015,20383,20182,20182,20182,20182,20182,201,201,201,201,0,0,1000,2,0,0,
22_18,High Court of Chhattisgarh,2016,26294,26244,26244,26244,26244,26244,50,50,50,50,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2017,30164,30079,30079,30079,30079,30079,85,85,85,85,0,0,1000,3,0,0,
22_18,High Court of Chhattisgarh,2018,35893,35894,35894,35894,35894,35894,-1,-1,-1,-1,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2019,37974,37977,37977,37977,37977,37977,-3,-3,-3,-3,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2020,23011,23012,23012,23012,23012,23012,-1,-1,-1,-1,0,0,1000,3,0,0,
22_18,High Court of Chhattisgarh,2021,29846,29848,29848,29848,29848,29848,-2,-2,-2,-2,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2022,32210,32216,32215,32216,32215,32216,-6,-5,-5,-6,0,0,1000,3,0,0,
22_18,High Court of Chhattisgarh,2023,42166,42179,42179,42179,42179,42179,-13,-13,-13,-13,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2024,50758,50871,50871,50871,50871,50871,-113,-113,-113,-113,0,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2025,61392,61369,61369,61318,61369,61318,23,23,23,74,51,0,1000,1,0,0,
22_18,High Court of Chhattisgarh,2026,21441,20125,20125,20125,20125,20125,1316,1316,1316,1316,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1996,0,1,1,1,1,1,-1,-1,-1,-1,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,2000,20,21,21,21,21,21,-1,-1,-1,-1,0,0,20,2,0,0,
23_23,High Court of Madhya Pradesh,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,2002,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
23_23,High Court of Madhya Pradesh,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,2004,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
23_23,High Court of Madhya Pradesh,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
23_23,High Court of Madhya Pradesh,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23_23,High Court of Madhya Pradesh,2007,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
23_23,High Court of Madhya Pradesh,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23_23,High Court of Madhya Pradesh,2009,6,6,6,6,6,6,0,0,0,0,0,0,6,1,0,0,
23_23,High Court of Madhya Pradesh,2010,55,55,55,55,55,55,0,0,0,0,0,0,55,1,0,0,
23_23,High Court of Madhya Pradesh,2011,1491,1489,1489,1489,1489,1489,2,2,2,2,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2012,14643,14642,14641,14642,14641,14642,1,2,2,1,0,0,1000,3,0,0,
23_23,High Court of Madhya Pradesh,2013,14695,14696,14696,14696,14696,14696,-1,-1,-1,-1,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2014,27404,27406,27406,27406,27406,27406,-2,-2,-2,-2,0,0,1000,3,0,0,
23_23,High Court of Madhya Pradesh,2015,46509,46511,46510,46511,46510,46511,-2,-1,-1,-2,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2016,51780,51785,51785,51785,51785,51785,-5,-5,-5,-5,0,0,1000,2,0,0,
23_23,High Court of Madhya Pradesh,2017,44326,44325,44325,44325,44325,44325,1,1,1,1,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2018,57153,57164,57163,57164,57163,57164,-11,-10,-10,-11,0,0,1000,3,0,0,
23_23,High Court of Madhya Pradesh,2019,60590,60600,60599,60600,60599,60600,-10,-9,-9,-10,0,0,1000,2,0,0,
23_23,High Court of Madhya Pradesh,2020,40761,40771,40771,40771,40771,40771,-10,-10,-10,-10,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2021,57451,57467,57466,57467,57466,57467,-16,-15,-15,-16,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2022,100147,100143,100143,100143,100143,100143,4,4,4,4,0,0,1000,2,0,0,
23_23,High Court of Madhya Pradesh,2023,121046,121072,121072,121072,121072,121072,-26,-26,-26,-26,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2024,12179,12233,12233,12233,12233,12233,-54,-54,-54,-54,0,0,1000,1,0,0,
23_23,High Court of Madhya Pradesh,2025,177,184,184,184,184,184,-7,-7,-7,-7,0,0,177,2,0,0,
23_23,High Court of Madhya Pradesh,2026,71,71,71,71,71,71,0,0,0,0,0,0,71,1,0,0,
24_17,High Court of Gujarat,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
24_17,High Court of Gujarat,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1980,1,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,
24_17,High Court of Gujarat,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1982,3,1,1,1,1,1,2,2,2,2,0,0,3,3,0,0,
24_17,High Court of Gujarat,1983,3,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,
24_17,High Court of Gujarat,1984,2,0,0,0,0,0,2,2,2,2,0,0,2,1,0,0,
24_17,High Court of Gujarat,1985,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,
24_17,High Court of Gujarat,1986,0,1,1,1,1,1,-1,-1,-1,-1,0,0,0,1,0,0,
24_17,High Court of Gujarat,1987,2,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,
24_17,High Court of Gujarat,1988,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,
24_17,High Court of Gujarat,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
24_17,High Court of Gujarat,1990,1,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,
24_17,High Court of Gujarat,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
24_17,High Court of Gujarat,1992,3,3,3,3,3,3,0,0,0,0,0,0,3,2,0,0,
24_17,High Court of Gujarat,1993,127,126,126,126,126,126,1,1,1,1,0,0,127,3,0,0,
24_17,High Court of Gujarat,1994,17,19,19,19,19,19,-2,-2,-2,-2,0,0,17,1,0,0,
24_17,High Court of Gujarat,1995,339,344,344,344,344,344,-5,-5,-5,-5,0,0,339,2,0,0,
24_17,High Court of Gujarat,1996,4113,4109,4107,4109,4107,4109,4,6,6,4,0,0,1000,1,0,0,
24_17,High Court of Gujarat,1997,6393,6396,6396,6396,6396,6396,-3,-3,-3,-3,0,0,1000,1,0,0,
24_17,High Court of Gujarat,1998,5972,5973,5973,5973,5973,5973,-1,-1,-1,-1,0,0,1000,1,0,0,
24_17,High Court of Gujarat,1999,5045,5047,5047,5047,5047,5047,-2,-2,-2,-2,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2000,9301,9301,9301,9301,9301,9301,0,0,0,0,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2001,6871,6872,6872,6872,6872,6872,-1,-1,-1,-1,0,0,1000,3,0,0,
24_17,High Court of Gujarat,2002,5190,5191,5191,5191,5191,5191,-1,-1,-1,-1,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2003,4778,4778,4778,4778,4778,4778,0,0,0,0,0,0,1000,3,0,0,
24_17,High Court of Gujarat,2004,6257,6254,6254,6254,6254,6254,3,3,3,3,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2005,8800,8800,8798,8800,8798,8800,0,2,2,0,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2006,7959,7960,7960,7960,7960,7960,-1,-1,-1,-1,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2007,7360,7357,7357,7357,7357,7357,3,3,3,3,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2008,10484,10484,10483,10484,10483,10484,0,1,1,0,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2009,4,4,4,4,4,4,0,0,0,0,0,0,4,3,0,0,
24_17,High Court of Gujarat,2010,9,9,9,9,9,9,0,0,0,0,0,0,9,1,0,0,
24_17,High Court of Gujarat,2011,29,29,29,29,29,29,0,0,0,0,0,0,29,3,0,0,
24_17,High Court of Gujarat,2012,11956,11956,11956,11956,11956,11956,0,0,0,0,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2013,9298,9297,9297,9297,9297,9297,1,1,1,1,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2014,12560,12559,12559,12559,12559,12559,1,1,1,1,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2015,9026,9024,9024,9024,9024,9024,2,2,2,2,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2016,291,289,289,289,289,289,2,2,2,2,0,0,291,2,0,0,
24_17,High Court of Gujarat,2017,353,348,348,348,348,348,5,5,5,5,0,0,353,1,0,0,
24_17,High Court of Gujarat,2018,45987,45595,45595,45595,45595,45595,392,392,392,392,0,0,1000,3,0,0,
24_17,High Court of Gujarat,2019,61920,61925,61923,61925,61923,61925,-5,-3,-3,-5,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2020,40939,40943,40943,40943,40943,40943,-4,-4,-4,-4,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2021,53369,53369,53367,53369,53367,53369,0,2,2,0,0,0,1000,3,0,0,
24_17,High Court of Gujarat,2022,68427,68452,68452,68452,68452,68452,-25,-25,-25,-25,0,0,1000,2,0,0,
24_17,High Court of Gujarat,2023,4518,4513,4513,4513,4513,4513,5,5,5,5,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2024,1747,1752,1752,1752,1752,1752,-5,-5,-5,-5,0,0,1000,1,0,0,
24_17,High Court of Gujarat,2025,7312,7495,7495,7473,7495,7473,-183,-183,-183,-161,22,0,1000,2,0,0,
24_17,High Court of Gujarat,2026,3570,3454,3454,3454,3454,3454,116,116,116,116,0,0,1000,1,0,0,
27_1,Bombay High Court,1950,4,5,5,5,5,5,-1,-1,-1,-1,0,0,4,2,0,0,
27_1,Bombay High Court,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
27_1,Bombay High Court,1952,2,2,2,2,2,2,0,0,0,0,0,0,2,3,0,0,
27_1,Bombay High Court,1953,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
27_1,Bombay High Court,1954,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
27_1,Bombay High Court,1955,5,5,5,5,5,5,0,0,0,0,0,0,5,1,0,0,
27_1,Bombay High Court,1956,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
27_1,Bombay High Court,1957,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
27_1,Bombay High Court,1958,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
27_1,Bombay High Court,1959,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
27_1,Bombay High Court,1960,2,3,3,3,3,3,-1,-1,-1,-1,0,0,2,3,0,0,
27_1,Bombay High Court,1961,5,5,5,5,5,5,0,0,0,0,0,0,5,1,0,0,
27_1,Bombay High Court,1962,5,5,5,5,5,5,0,0,0,0,0,0,5,3,0,0,
27_1,Bombay High Court,1963,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
27_1,Bombay High Court,1964,4,4,4,4,4,4,0,0,0,0,0,0,4,3,0,0,
27_1,Bombay High Court,1965,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
27_1,Bombay High Court,1966,3,3,3,3,3,3,0,0,0,0,0,0,3,1,0,0,
27_1,Bombay High Court,1967,8,8,8,8,8,8,0,0,0,0,0,0,8,1,0,0,
27_1,Bombay High Court,1968,1,1,1,1,1,1,0,0,0,0,0,0,1,3,0,0,
27_1,Bombay High Court,1969,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
27_1,Bombay High Court,1970,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
27_1,Bombay High Court,1971,5,5,5,5,5,5,0,0,0,0,0,0,5,1,0,0,
27_1,Bombay High Court,1972,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,
27_1,Bombay High Court,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
27_1,Bombay High Court,1974,1,1,1,1,1,1,0,0,0,0,0,0,1,3,0,0,
27_1,Bombay High Court,1975,7,8,8,8,8,8,-1,-1,-1,-1,0,0,7,2,0,0,
27_1,Bombay High Court,1976,6,6,6,6,6,6,0,0,0,0,0,0,6,1,0,0,
27_1,Bombay High Court,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
27_1,Bombay High Court,1978,1,2,2,2,2,2,-1,-1,-1,-1,0,0,1,2,0,0,
27_1,Bombay High Court,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
27_1,Bombay High Court,1980,6,6,6,6,6,6,0,0,0,0,0,0,6,1,0,0,
27_1,Bombay High Court,1981,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
27_1,Bombay High Court,1982,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
27_1,Bombay High Court,1983,8,8,8,8,8,8,0,0,0,0,0,0,8,1,0,0,
27_1,Bombay High Court,1984,8,8,8,8,8,8,0,0,0,0,0,0,8,1,0,0,
27_1,Bombay High Court,1985,9,9,9,9,9,9,0,0,0,0,0,0,9,2,0,0,
27_1,Bombay High Court,1986,5,5,5,5,5,5,0,0,0,0,0,0,5,1,0,0,
27_1,Bombay High Court,1987,7,7,7,7,7,7,0,0,0,0,0,0,7,2,0,0,
27_1,Bombay High Court,1988,8,9,9,9,9,9,-1,-1,-1,-1,0,0,8,3,0,0,
27_1,Bombay High Court,1989,20,20,20,20,20,20,0,0,0,0,0,0,20,2,0,0,
27_1,Bombay High Court,1990,17,17,17,17,17,17,0,0,0,0,0,0,17,2,0,0,
27_1,Bombay High Court,1991,13,14,14,14,14,14,-1,-1,-1,-1,0,0,13,1,0,0,
27_1,Bombay High Court,1992,18,18,18,18,18,18,0,0,0,0,0,0,18,1,0,0,
27_1,Bombay High Court,1993,69,277,264,277,250,304,-208,-195,-181,-235,-27,14,69,1,0,0,
27_1,Bombay High Court,1994,77,77,72,77,71,83,0,5,6,-6,-6,1,77,2,0,0,
27_1,Bombay High Court,1995,195,197,155,197,87,307,-2,40,108,-112,-110,68,195,2,0,0,
27_1,Bombay High Court,1996,128,132,129,131,123,139,-4,-1,5,-11,-7,6,128,2,0,0,
27_1,Bombay High Court,1997,158,165,157,163,152,174,-7,1,6,-16,-9,5,158,1,0,0,
27_1,Bombay High Court,1998,188,197,193,194,188,200,-9,-5,0,-12,-3,5,188,1,0,0,
27_1,Bombay High Court,1999,161,168,163,167,160,174,-7,-2,1,-13,-6,3,161,3,0,0,
27_1,Bombay High Court,2000,260,265,264,265,264,268,-5,-4,-4,-8,-3,0,260,2,0,0,
27_1,Bombay High Court,2001,301,319,315,318,314,323,-18,-14,-13,-22,-4,1,301,1,0,0,
27_1,Bombay High Court,2002,456,853,851,851,849,950,-397,-395,-393,-494,-97,2,456,3,0,0,
27_1,Bombay High Court,2003,628,1773,1768,1770,1752,1804,-1145,-1140,-1124,-1176,-31,16,628,1,0,0,
27_1,Bombay High Court,2004,13408,14947,14947,14945,14944,14958,-1539,-1539,-1536,-1550,-11,3,1000,3,0,0,
27_1,Bombay High Court,2005,50849,53116,53116,53112,53112,53113,-2267,-2267,-2263,-2264,3,4,1000,1,0,0,
27_1,Bombay High Court,2006,48361,51154,51153,51154,51153,51156,-2793,-2792,-2792,-2795,-2,0,1000,1,0,0,
27_1,Bombay High Court,2007,54887,57327,57327,57327,57327,57331,-2440,-2440,-2440,-2444,-4,0,1000,1,0,0,
